site,Date,dsp_toxins,dsp_phyto,mean_chl,mean_sst,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,wind_dir,rainfall
LAL,2024-07-31,47.4251391734763,200.0,6.745025,291.25,,,,,,,
LAL,2024-08-14,36.0,20.0,3.3645606,291.63428,,,,,,,
LAL,2024-08-14,36.0,240.0,3.3645606,291.63428,,,,,,,
LAL,2024-08-21,36.0,560.0,4.388305,291.39856,,,,,,,
LAL,2024-08-28,36.0,840.0,4.3142877,290.51428,,,,,,,
LAL,2024-09-04,36.0,640.0,2.941642,289.93857,,,,,,,
LAL,2024-09-11,36.0,40.0,4.8964114,289.2143,,,,,,,
LAL,2024-09-18,36.0,360.0,4.260311,290.01572,,,,,,,
LAL,2024-09-25,36.0,520.0,0.739315,291.21857,,,,,,,
LAL,2024-10-02,36.0,240.0,0.67154914,291.28714,,,,,,,
LAL,2024-10-09,36.0,7360.0,1.0437247,290.99997,,,,,,,
LAL,2024-10-16,36.0,240.0,1.1494238,291.3857,,,,,,,
LAL,2024-10-23,36.0,320.0,2.1912253,291.93857,,,,,,,
LAL,2024-10-30,36.0,720.0,1.6071947,290.8343,,,,,,,
LAL,2024-11-06,36.0,20.0,0.2668566,290.92712,,,,,,,
LAL,2024-11-13,36.0,120.0,1.3006305,291.22284,,,,,,,
LAL,2024-11-20,36.0,20.0,0.6870299,291.17142,,,,,,,
LAL,2024-11-27,36.0,40.0,0.3473937,290.76855,,,,,,,
LAL,2024-12-11,36.0,20.0,1.406565,290.03287,,,,,,,
LAL,2024-12-11,36.0,20.0,1.406565,290.03287,,,,,,,
LAL,2024-12-18,36.0,40.0,0.4584532,289.2557,,,,,,,
LAL,2025-01-08,36.0,20.0,,,,,,,,,
LAL,2025-01-15,36.0,20.0,,,,,,,,,
LAL,2025-01-22,36.0,80.0,,,,,,,,,
LAL,2025-01-29,36.0,160.0,,,,,,,,,
LAL,2025-02-05,36.0,80.0,,,,,,,,,
LAL,2025-02-12,36.0,20.0,,,,,,,,,
LAL,2025-02-19,36.0,20.0,,,,,,,,,
LAL,2025-02-26,36.0,40.0,,,,,,,,,
LAL,2025-03-05,36.0,20.0,,,,,,,,,
LAL,2025-03-19,36.0,40.0,,,,,,,,,
LAL,2025-03-19,36.0,20.0,,,,,,,,,
LAL,2025-04-02,36.0,80.0,,,,,,,,,
LAL,2025-04-09,36.0,20.0,,,,,,,,,
LAL,2025-04-09,36.0,20.0,,,,,,,,,
LAL,2025-04-16,36.0,40.0,,,,,,,,,
LAL,2025-04-23,36.0,20.0,,,,,,,,,
LAL,2025-04-30,36.0,20.0,,,,,,,,,
LAL,2025-05-07,36.0,40.0,,,,,,,,,
LAL,2025-05-14,36.0,40.0,,,,,,,,,
LAL,2025-05-21,36.0,40.0,,,,,,,,,
LAL,2025-05-28,36.0,20.0,,,,,,,,,
LAL,2025-06-04,36.0,20.0,,,,,,,,,
LAL,2025-06-18,36.0,20.0,,,,,,,,,
LAL,2025-06-18,36.0,20.0,,,,,,,,,
LAL,2025-06-25,36.0,20.0,,,,,,,,,
LAL,2025-07-02,36.0,20.0,,,,,,,,,
LAL,2025-07-09,36.0,40.0,,,,,,,,,
LAL,2025-07-23,36.0,80.0,,,,,,,,,
LAL,2025-07-30,36.0,120.0,,,,,,,,,
LAL,2025-07-30,36.0,20.0,,,,,,,,,
LAL,2025-08-13,36.0,120.0,,,,,,,,,
LAL,2025-08-13,36.0,20.0,,,,,,,,,
LAL,2025-08-27,36.0,20.0,,,,,,,,,
LAL,2025-08-27,154.130613678664,360.0,,,,,,,,,
LAL,2025-09-03,178.049306529112,240.0,,,,,,,,,
LAL,2025-09-10,36.0,40.0,,,,,,,,,
LAL,2025-09-17,36.0,600.0,,,,,,,,,
LAL,2025-10-01,36.0,2120.0,,,,,,,,,
LAL,2025-10-01,36.0,4440.0,,,,,,,,,
LAL,2025-10-08,36.0,360.0,,,,,,,,,
LAL,2025-10-15,36.0,320.0,,,,,,,,,
LAL,2025-10-22,36.0,5000.0,,,,,,,,,
LAL,2025-10-29,36.0,2440.0,,,,,,,,,
LAL,2025-11-05,36.0,1960.0,,,,,,,,,
LAL,2025-11-12,36.0,4200.0,,,,,,,,,
POR2,2021-01-13,36.0,20.0,1.5648763,287.94714,4.585714285714286,15.6,-6.3,1.3857142857142857,53.142857142857146,1.1428571428571428,0.0
POR2,2021-01-27,36.0,20.0,0.8632787,287.87857,15.028571428571428,21.4,7.5,1.7714285714285716,245.0,5.428571428571429,17.599999999999998
POR2,2021-02-03,36.0,,1.1125007,287.99713,14.514285714285714,18.6,10.7,1.1285714285714286,177.71428571428572,4.857142857142857,11.6
POR2,2021-02-10,36.0,20.0,1.4352628,287.87714,13.428571428571429,17.7,9.7,1.7428571428571429,227.8571428571429,6.142857142857143,65.5
POR2,2021-02-17,36.0,20.0,6.6001153,287.62857,12.928571428571429,23.8,-0.9,2.128571428571429,170.42857142857142,4.857142857142857,2.0
POR2,2021-02-24,36.0,40.0,2.39225,288.02426,13.271428571428572,21.1,2.7,1.6,190.0,4.142857142857143,28.5
POR2,2021-03-03,36.0,20.0,2.241522,288.2557,12.514285714285714,20.7,4.3,2.2285714285714286,143.85714285714286,3.2857142857142856,3.4000000000000004
POR2,2021-03-10,36.0,20.0,3.256986,288.6143,12.157142857142857,20.7,0.6,1.4428571428571428,110.42857142857144,4.571428571428571,11.3
POR2,2021-03-17,36.0,20.0,14.687785,288.64572,11.771428571428572,26.6,1.3,1.2857142857142858,54.85714285714285,1.2857142857142858,0.2
POR2,2021-03-24,150.73972609483664,20.0,21.14404,288.83,10.071428571428571,23.9,-2.1,1.3142857142857145,86.85714285714286,2.857142857142857,0.0
POR2,2021-03-31,36.0,40.0,2.396621,289.31427,15.8,25.7,-0.1,1.6142857142857143,102.42857142857144,2.2857142857142856,2.0
POR2,2021-04-07,137.06716412363102,20.0,2.7375314,289.8557,14.7,22.8,6.1,1.2428571428571429,223.0,7.285714285714286,8.8
POR2,2021-04-14,36.0,20.0,2.6874855,290.45712,15.357142857142858,24.1,4.6,1.5,186.0,5.285714285714286,6.3
POR2,2021-04-21,135.46838081842162,20.0,1.3004837,291.1014,15.1,23.6,5.3,1.0285714285714287,220.42857142857144,6.142857142857143,19.5
POR2,2021-04-28,36.0,20.0,0.85669416,291.12857,16.814285714285713,23.2,9.1,1.7,210.57142857142856,4.571428571428571,15.6
POR2,2021-05-05,36.0,20.0,4.4124837,290.2614,13.62857142857143,22.9,1.7,1.2285714285714284,237.42857142857144,6.428571428571429,0.1
POR2,2021-05-12,36.0,20.0,3.441209,289.74142,15.085714285714284,22.5,5.5,1.5285714285714285,176.42857142857142,7.142857142857143,10.3
POR2,2021-05-19,36.0,,16.38402,288.7214,17.285714285714285,24.0,6.2,1.8,108.71428571428572,8.0,1.0
POR2,2021-05-26,36.0,20.0,5.9790626,289.22,16.585714285714285,26.8,7.5,2.042857142857143,151.0,7.714285714285714,0.0
POR2,2021-06-02,80.0,,2.8957684,290.51712,17.32857142857143,26.5,5.0,1.3,274.85714285714283,7.285714285714286,0.0
POR2,2021-06-23,218.2480507866137,20.0,7.416561,290.45142,17.414285714285715,23.5,9.9,1.4285714285714286,297.0,6.714285714285714,14.0
POR2,2021-06-30,85.0,,8.999221,290.51572,18.257142857142856,28.0,9.4,1.6428571428571428,141.42857142857142,7.714285714285714,0.0
POR2,2021-07-07,36.0,80.0,17.638615,290.06427,19.62857142857143,27.7,7.6,1.7,153.14285714285714,7.857142857142857,0.3
POR2,2021-07-21,57.86214329661488,13240.0,13.384484,292.51715,19.585714285714285,33.7,9.8,1.5714285714285714,151.71428571428572,6.714285714285714,0.0
POR2,2021-07-28,36.0,,13.498009,292.31857,19.571428571428573,26.3,11.8,1.6714285714285713,199.7142857142857,7.857142857142857,0.0
POR2,2021-08-11,36.0,20.0,14.113656,288.77142,19.571428571428573,26.9,11.0,1.8,154.71428571428572,8.0,1.4
POR2,2021-08-18,36.0,440.0,4.2777185,292.24,20.085714285714285,34.4,9.3,1.4428571428571428,327.0,7.285714285714286,0.0
POR2,2021-09-01,90.47750411023574,20.0,3.310534,291.8,20.357142857142858,27.5,8.2,1.2142857142857142,297.0,6.571428571428571,0.0
POR2,2021-09-08,36.0,200.0,5.002846,292.3157,21.142857142857142,33.0,9.5,1.4285714285714286,261.42857142857144,6.0,0.1
POR2,2021-09-15,126.29229714115236,40.0,2.1515706,293.80856,21.24285714285714,30.5,11.8,1.3285714285714287,258.2857142857143,5.714285714285714,10.3
POR2,2021-09-22,36.0,240.0,2.7591121,293.82428,19.25714285714286,31.2,9.4,1.5142857142857142,195.0,7.857142857142857,0.0
POR2,2021-09-22,36.0,240.0,2.7591121,293.82428,19.25714285714286,31.2,9.4,1.5142857142857142,195.0,7.857142857142857,0.0
POR2,2021-09-29,67.37934028311825,20.0,6.134907,293.97568,17.914285714285715,26.8,8.0,1.2714285714285716,208.8571428571429,6.857142857142857,0.0
POR2,2021-10-06,36.0,20.0,8.328616,292.3,16.78333333333333,29.6,6.0,1.6714285714285713,96.14285714285714,4.428571428571429,5.3
POR2,2021-10-20,58.43284896152749,320.0,2.0832913,292.77,17.04285714285714,31.7,4.5,0.9285714285714286,127.28571428571428,2.857142857142857,0.0
POR2,2021-11-03,36.0,20.0,2.28751,292.14572,18.185714285714287,26.4,3.7,1.4428571428571428,193.57142857142856,4.142857142857143,21.8
POR2,2021-11-17,36.0,20.0,6.4367127,290.02,9.542857142857144,24.5,-1.6,0.8142857142857143,99.0,2.142857142857143,0.0
POR2,2021-11-24,36.0,20.0,1.1076698,290.69427,12.37142857142857,24.0,-0.1,1.2857142857142858,86.14285714285714,1.8571428571428568,34.1
POR2,2021-12-08,36.0,20.0,1.598878,288.66,11.44285714285714,18.1,-1.0,1.1428571428571428,89.85714285714286,4.285714285714286,15.6
POR2,2021-12-15,36.0,20.0,1.6148227,288.4957,13.228571428571428,24.5,2.1,1.4142857142857144,163.57142857142858,4.857142857142857,0.4
POR2,2021-12-29,36.0,20.0,1.1260825,289.12857,15.4,21.6,6.1,1.3857142857142857,226.14285714285717,4.857142857142857,31.9
POR2,2022-01-05,36.0,20.0,1.2868445,289.09283,12.75,22.7,3.9,0.975,129.75,2.75,0.1
POR2,2022-01-19,36.0,160.0,2.2251143,288.7271,9.657142857142857,19.5,-0.7,1.4714285714285715,126.85714285714286,2.7142857142857144,0.1
POR2,2022-01-26,36.0,20.0,0.8774535,288.9157,8.714285714285714,19.6,-2.9,1.0,107.0,2.2857142857142856,0.3
POR2,2022-02-02,36.0,20.0,1.2568637,288.94998,9.585714285714284,23.5,-2.8,1.1857142857142855,137.57142857142858,3.142857142857143,0.0
POR2,2022-02-09,36.0,,1.4603261,288.82144,11.12857142857143,24.3,-0.7,1.3,125.66666666666669,2.571428571428572,0.0
POR2,2022-02-16,36.0,80.0,1.6923264,288.71426,10.485714285714286,21.8,-2.1,1.1428571428571428,132.0,4.142857142857143,1.9
POR2,2022-02-23,36.0,,6.41859,288.47998,12.342857142857143,25.4,-0.7,1.6857142857142855,35.0,5.142857142857143,0.0
POR2,2022-03-09,36.0,,2.8641942,288.05142,10.4,18.7,-2.7,1.2285714285714284,139.85714285714286,5.428571428571429,13.1
POR2,2022-04-06,36.0,,0.82517827,288.72858,12.414285714285716,22.2,0.2,1.6714285714285713,118.28571428571428,3.7142857142857135,18.5
POR2,2022-04-13,36.0,,0.93377715,289.03427,14.042857142857144,22.8,4.6,1.4285714285714286,239.28571428571428,6.428571428571429,26.3
POR2,2022-04-20,36.0,80.0,2.0827572,289.16855,14.257142857142856,25.8,5.1,1.4857142857142858,193.57142857142856,6.714285714285714,0.1
POR2,2022-04-27,82.490565631931,20.0,8.4677515,287.94144,13.1,21.3,4.9,1.6,269.85714285714283,6.0,30.500000000000004
POR2,2022-05-04,36.0,20.0,10.093222,288.6314,15.142857142857142,25.0,5.6,1.6,232.28571428571428,6.285714285714286,2.6
POR2,2022-05-18,305.0,20.0,1.3279952,291.5257,18.47142857142857,29.8,7.6,1.4428571428571428,277.1428571428572,6.142857142857143,0.0
POR2,2022-06-01,336.8346436058513,80.0,1.2731689,292.0557,19.471428571428568,32.8,6.1,1.7714285714285711,159.42857142857142,5.714285714285714,0.0
POR2,2022-06-08,253.35862724160776,,3.9694095,291.64285,19.15714285714285,26.3,10.0,1.9714285714285715,138.85714285714286,6.428571428571429,0.7999999999999999
POR2,2022-06-15,84.02856403503087,80.0,14.307413,292.51712,21.714285714285715,35.8,10.9,1.457142857142857,216.7142857142857,7.0,1.9
POR2,2022-06-22,84.01922220509313,,2.6843512,292.33572,18.714285714285715,26.6,7.5,1.3857142857142857,298.2857142857143,6.714285714285714,0.8999999999999999
POR2,2022-06-29,59.58984210520426,20.0,9.73738,289.39142,18.128571428571423,26.2,9.4,1.6714285714285717,230.28571428571428,7.285714285714286,1.9
POR2,2022-07-06,36.0,20.0,8.372625,289.94714,19.38571428571429,26.8,9.0,1.5285714285714285,283.42857142857144,7.428571428571429,0.0
POR2,2022-07-13,36.0,40.0,1.0830778,293.68716,25.042857142857144,38.8,10.6,1.914285714285714,293.1428571428572,6.571428571428571,0.0
POR2,2022-07-20,63.05255406547725,,1.9231876,295.9057,21.77142857142857,34.3,10.8,1.8,259.42857142857144,7.0,0.0
POR2,2022-07-27,36.0,40.0,1.1447796,295.05283,20.77142857142857,36.6,9.0,1.4142857142857144,339.2857142857143,7.428571428571429,0.0
POR2,2022-08-03,36.0,,2.9304485,294.03714,20.7,30.7,10.4,1.7571428571428571,150.85714285714286,7.857142857142857,0.0
POR2,2022-08-03,36.0,,2.9304485,294.03714,20.7,30.7,10.4,1.7571428571428571,150.85714285714286,7.857142857142857,0.0
POR2,2022-08-10,36.0,20.0,1.5656296,294.12997,20.185714285714287,28.3,9.2,1.5,228.0,7.428571428571429,0.0
POR2,2022-08-17,36.0,,8.285394,291.63858,19.928571428571427,28.5,9.1,1.4142857142857144,232.0,7.571428571428571,1.2
POR2,2022-08-24,36.0,,7.5149827,291.57144,20.185714285714283,37.0,8.5,1.5142857142857142,196.7142857142857,6.571428571428571,0.3
POR2,2022-09-21,57.89632430107062,320.0,5.284655,292.9057,21.457142857142856,31.9,13.5,1.4142857142857144,236.0,5.285714285714286,20.4
POR2,2022-09-28,60.59976527270925,20.0,5.463035,291.93,17.5,27.8,6.3,1.2142857142857142,59.71428571428572,5.857142857142857,0.0
POR2,2022-10-12,88.0,20.0,3.4455485,291.92142,17.4,29.6,8.7,0.9142857142857144,256.2857142857143,6.714285714285714,5.0
POR2,2022-10-19,352.0,280.0,3.9046419,293.0814,18.04285714285714,29.2,7.8,1.0285714285714287,263.0,6.0,3.8
POR2,2022-11-02,254.5839718438499,20.0,1.9811184,293.08426,18.557142857142857,28.0,6.5,1.4857142857142858,187.33333333333331,5.714285714285714,2.4
POR2,2022-11-09,62.72765703392862,20.0,1.8935387,293.0457,14.942857142857145,23.6,1.5,0.8857142857142856,144.71428571428572,4.142857142857143,4.699999999999999
POR2,2022-11-23,36.0,20.0,1.4930336,290.87997,15.37142857142857,22.2,6.5,1.0142857142857142,164.0,4.714285714285714,16.3
POR2,2022-11-30,36.0,,9.3576565,289.45142,11.75,23.2,0.4,1.0285714285714287,117.28571428571428,2.571428571428572,0.5
POR2,2022-12-07,36.0,20.0,2.3552172,289.78998,,,,,,,0.0
POR2,2022-12-14,36.0,,1.2858152,290.1257,,,,,,,0.0
POR2,2022-12-28,36.0,,2.1495836,290.50998,,,,,,,0.0
POR2,2023-01-11,36.0,20.0,1.7644355,290.5657,,,,,,,0.0
POR2,2023-01-18,36.0,20.0,2.1504452,289.9343,,,,,,,0.0
POR2,2023-01-25,36.0,40.0,2.0266702,288.87714,,,,,,,0.0
POR2,2023-02-08,36.0,20.0,12.437856,288.0057,,,,,,,0.0
POR2,2023-02-15,36.0,20.0,1.1403005,288.49142,,,,,,,0.0
POR2,2023-02-22,36.0,40.0,1.4403473,288.96,,,,,,,0.0
POR2,2023-03-01,36.0,20.0,1.1413928,288.6443,,,,,,,0.0
POR2,2023-03-08,36.0,20.0,1.5881418,288.32285,,,,,,,0.0
POR2,2023-03-22,36.0,20.0,10.010981,288.62857,,,,,,,0.0
POR2,2023-04-12,93.9703907971389,200.0,2.2260375,289.92142,,,,,,,0.0
POR2,2023-04-19,160.085375926685,120.0,10.479898,289.77713,,,,,,,0.0
POR2,2023-04-26,117.045784535437,,2.3079739,290.71286,,,,,,,0.0
POR2,2023-05-03,75.799938413199,,1.3358938,291.31427,,,,,,,0.0
POR2,2023-05-10,168.620838946538,80.0,1.3839031,290.55856,,,,,,,0.0
POR2,2023-05-17,36.0,,3.2424557,288.99,,,,,,,0.0
POR2,2023-05-24,58.3477951777174,4480.0,1.5299524,290.33286,,,,,,,0.0
POR2,2023-06-07,36.0,,1.5933012,292.67572,,,,,,,0.0
POR2,2023-06-14,157.853586057334,20.0,1.1427342,293.3514,,,,,,,0.0
POR2,2023-06-21,36.0,20.0,1.1236544,292.65143,,,,,,,0.0
POR2,2023-06-28,36.0,20.0,1.5334733,294.13428,,,,,,,0.0
POR2,2023-07-05,36.0,,1.4003836,294.56427,,,,,,,0.0
POR2,2023-07-19,36.0,,3.338161,292.3043,,,,,,,0.0
POR2,2023-08-02,36.0,40.0,18.154774,289.8457,,,,,,,0.0
POR2,2023-08-23,36.0,20.0,2.71394,293.80002,,,,,,,0.0
POR2,2023-08-23,36.0,20.0,2.71394,293.80002,,,,,,,0.0
POR2,2023-08-30,36.0,20.0,1.9027106,294.4457,,,,,,,0.0
POR2,2023-09-13,36.0,20.0,3.824222,294.27,,,,,,,0.0
POR2,2023-09-20,36.0,20.0,1.378332,293.27142,,,,,,,0.0
POR2,2023-10-04,36.0,20.0,2.7272148,294.06,,,,,,,0.0
POR2,2023-10-18,36.0,20.0,4.894208,295.13284,,,,,,,0.0
POR2,2023-10-25,36.0,20.0,1.3988508,292.73428,,,,,,,0.0
POR2,2023-11-08,36.0,,1.4194324,291.47,,,,,,,0.0
POR2,2023-11-15,36.0,,5.716211,290.58286,,,,,,,0.0
POR2,2023-11-29,36.0,20.0,8.45555,289.69,,,,,,,0.0
POR2,2023-12-13,36.0,40.0,5.4738755,290.3643,,,,,,,0.0
POR2,2024-01-17,62.0874575936994,,0.7871397,289.72714,15.87142857142857,22.0,1.3,2.685714285714286,167.28571428571428,3.7142857142857135,24.5
POR2,2024-01-31,64.0253072869914,,0.947044,289.64142,,,,,,,0.0
POR2,2024-02-14,36.0,,0.59662324,289.90714,,,,,,,
POR2,2024-02-21,67.2914361500542,20.0,2.0776598,289.88,,,,,,,
POR2,2024-02-28,36.0,20.0,1.7533809,289.3514,,,,,,,
POR2,2024-03-06,36.0,20.0,1.1541255,288.3057,,,,,,,
POR2,2024-03-13,36.0,20.0,1.320846,287.54572,,,,,,,
POR2,2024-04-03,36.0,20.0,1.817777,288.08856,,,,,,,
POR2,2024-04-10,67.2323075937903,40.0,3.624239,289.00714,,,,,,,
POR2,2024-05-01,117.437078501034,,2.7173727,289.25143,,,,,,,
POR2,2024-05-08,36.0,20.0,9.342728,288.75427,,,,,,,
POR2,2024-05-15,51.7762672273141,20.0,2.0447898,289.64142,,,,,,,
POR2,2024-05-22,62.6329897237394,20.0,4.2457404,288.46143,,,,,,,
POR2,2024-05-29,36.0,,13.119467,289.1014,,,,,,,
POR2,2024-06-05,36.0,120.0,1.1250225,291.76855,,,,,,,
POR2,2024-06-19,36.0,,1.5598937,289.92715,,,,,,,
POR2,2024-07-03,36.0,40.0,6.1771803,290.10284,,,,,,,
POR2,2024-07-24,112.70562952244,560.0,5.5679536,291.1557,,,,,,,
POR2,2024-08-07,97.3982202549438,40.0,1.9429959,294.1143,,,,,,,
POR2,2024-08-14,151.138971653783,20.0,0.9040025,294.89716,,,,,,,
POR2,2024-08-21,76.6524123134673,40.0,1.593743,293.33286,,,,,,,
POR2,2024-09-04,36.0,40.0,2.9172199,293.6057,,,,,,,
POR2,2024-09-18,64.2612627617907,,4.6733613,291.26572,,,,,,,
POR2,2024-10-02,124.177553687399,160.0,9.987647,292.25998,,,,,,,
POR2,2024-10-16,36.0,20.0,2.0662692,291.46286,,,,,,,
POR2,2024-11-06,53.0039179482587,20.0,1.6802874,291.86285,,,,,,,
POR2,2024-11-20,36.0,6350.0,4.4216795,291.5957,,,,,,,
POR2,2024-11-27,36.0,960.0,1.475608,291.65143,,,,,,,
POR2,2024-12-11,36.0,120.0,4.2856574,291.20572,,,,,,,
POR2,2025-01-01,36.0,,0.5720015,290.28665,,,,,,,
POR2,2025-01-08,36.0,20.0,,,,,,,,,
POR2,2025-01-15,36.0,20.0,,,,,,,,,
POR2,2025-01-29,36.0,20.0,,,,,,,,,
POR2,2025-02-05,36.0,,,,,,,,,,
POR2,2025-02-26,36.0,20.0,,,,,,,,,
POR2,2025-03-19,36.0,20.0,,,,,,,,,
POR2,2025-04-02,36.0,,,,,,,,,,
POR2,2025-04-23,36.0,,,,,,,,,,
POR2,2025-05-07,36.0,20.0,,,,,,,,,
POR2,2025-06-18,92.0022820599665,200.0,,,,,,,,,
POR2,2025-06-18,36.0,160.0,,,,,,,,,
POR2,2025-07-23,36.0,20.0,,,,,,,,,
POR2,2025-08-27,36.0,360.0,,,,,,,,,
POR2,2025-09-17,36.0,20.0,,,,,,,,,
POR2,2025-10-29,65.07966346433588,,,,,,,,,,
RIAV1,2021-01-13,54.275928740404574,20.0,3.3308272,286.39716,5.942857142857143,11.3,0.3,2.357142857142857,56.57142857142857,1.4285714285714286,0.0
RIAV1,2021-01-20,142.72027033815704,20.0,4.2615285,286.30856,7.957142857142857,15.1,0.8,2.4857142857142853,127.85714285714286,3.0,14.5
RIAV1,2021-01-27,57.1190796307863,20.0,2.951515,286.20142,13.485714285714286,15.7,8.9,4.671428571428572,247.0,5.285714285714286,64.6
RIAV1,2021-02-03,36.0,20.0,0.9419622,286.37714,13.7,17.0,11.8,4.071428571428571,225.14285714285717,4.857142857142857,17.1
RIAV1,2021-02-10,36.0,20.0,1.795311,286.53143,11.542857142857144,15.6,4.4,4.271428571428571,156.28571428571428,4.571428571428571,72.3
RIAV1,2021-03-03,30.657885309334805,820.0,3.977713,287.25284,13.62857142857143,21.7,8.4,2.1,93.71428571428572,4.285714285714286,12.5
RIAV1,2021-03-10,155.58646980887136,560.0,2.8855553,287.45285,12.571428571428571,19.4,5.9,2.628571428571429,113.71428571428572,4.571428571428571,0.0
RIAV1,2021-03-17,140.69463194911737,20.0,3.9460588,287.3414,14.114285714285714,24.2,6.3,3.3714285714285714,67.42857142857143,3.7142857142857135,3.4000000000000004
RIAV1,2021-03-24,34.61454846284641,20.0,3.2517114,287.20142,12.542857142857144,20.1,4.7,3.7571428571428567,81.42857142857143,4.0,0.0
RIAV1,2021-03-31,77.21018750298748,20.0,4.31373,287.64285,14.914285714285716,29.8,6.4,1.9714285714285715,54.71428571428572,3.571428571428572,0.0
RIAV1,2021-04-07,124.03068613547936,4920.0,0.85680705,288.62857,15.171428571428573,22.9,7.7,2.5142857142857147,276.1428571428572,6.285714285714286,9.5
RIAV1,2021-04-14,36.0,20.0,1.222586,289.39142,15.514285714285714,22.3,10.5,2.5142857142857147,167.57142857142858,3.571428571428572,56.6
RIAV1,2021-04-21,25.39744341164655,20.0,1.3121817,290.0,15.87142857142857,21.9,9.4,2.5,178.28571428571428,5.142857142857143,24.3
RIAV1,2021-04-28,99.41328322889518,60.0,1.3180249,290.50287,16.257142857142856,22.9,11.8,2.8714285714285714,192.0,5.285714285714286,32.6
RIAV1,2021-05-05,198.04109370250904,1640.0,3.9420364,288.5186,13.971428571428572,20.5,7.1,4.742857142857143,160.0,6.857142857142857,0.0
RIAV1,2021-05-12,92.9,22960.0,8.790957,289.36713,15.185714285714283,20.8,10.5,3.7142857142857135,171.42857142857142,5.857142857142857,41.5
RIAV1,2021-05-19,339.8452601499488,20.0,1.8812793,289.95142,16.12857142857143,20.4,11.4,3.871428571428571,216.14285714285717,5.857142857142857,7.7
RIAV1,2021-05-26,1163.0,600.0,3.617995,288.09,15.742857142857144,21.2,10.3,4.328571428571428,200.28571428571428,7.857142857142857,3.1
RIAV1,2021-06-02,352.0,300.0,2.35872,288.57712,16.37142857142857,21.1,12.2,3.085714285714286,292.7142857142857,6.571428571428571,0.3
RIAV1,2021-06-09,352.0,980.0,8.907404,288.03143,16.257142857142856,23.2,11.1,4.5,230.66666666666663,7.714285714285714,0.0
RIAV1,2021-06-16,352.0,140.0,2.796993,289.7857,20.057142857142857,30.1,14.2,2.628571428571429,296.1428571428572,6.714285714285714,6.199999999999999
RIAV1,2021-06-30,352.0,41280.0,5.9530826,288.99142,18.12857142857143,29.2,12.5,4.1571428571428575,278.85714285714283,7.428571428571429,0.0
RIAV1,2021-07-07,36.0,1660.0,2.2093046,289.55286,19.214285714285715,24.4,15.1,3.3428571428571425,291.85714285714283,6.571428571428571,8.899999999999999
RIAV1,2021-07-14,538.95672061628,26040.0,6.256717,288.46286,18.0,24.5,13.6,4.742857142857143,105.85714285714286,8.0,0.0
RIAV1,2021-07-21,608.0084543106736,27360.0,3.5513167,289.54715,20.542857142857144,33.5,14.6,3.514285714285714,332.42857142857144,7.714285714285714,0.0
RIAV1,2021-07-28,612.7383854602368,360.0,4.4340043,289.84283,18.885714285714283,23.6,14.9,3.542857142857143,275.2857142857143,7.428571428571429,1.4
RIAV1,2021-08-04,550.0,240.0,12.040323,288.29572,18.685714285714287,24.1,12.4,4.071428571428571,328.7142857142857,7.428571428571429,5.4
RIAV1,2021-08-11,550.0,145360.0,6.299489,289.72714,19.24285714285714,24.9,12.4,3.685714285714286,300.1428571428572,7.857142857142857,1.3
RIAV1,2021-08-18,550.0,537376.0,7.4674706,288.7614,18.366666666666667,24.0,12.9,3.1714285714285717,236.57142857142856,7.571428571428571,0.2
RIAV1,2021-09-08,550.0,840.0,3.5811894,293.12997,21.714285714285715,31.0,14.7,2.657142857142857,153.71428571428572,4.571428571428571,9.0
RIAV1,2021-09-15,550.0,20.0,1.3652585,294.80713,21.185714285714287,30.9,16.9,2.3285714285714287,173.0,3.857142857142857,50.7
RIAV1,2021-09-22,550.0,100.0,4.4340143,291.20285,19.8,27.4,13.1,3.8857142857142857,74.85714285714286,5.0,0.4
RIAV1,2021-09-29,550.0,20.0,6.5847917,289.25143,18.3,25.2,13.4,3.085714285714286,119.14285714285714,4.857142857142857,16.200000000000003
RIAV1,2021-10-06,342.3596485157297,100.0,5.474173,289.99713,17.442857142857143,22.9,12.0,2.7285714285714286,158.71428571428572,6.857142857142857,26.0
RIAV1,2021-10-13,485.7617364901906,40.0,5.7230496,290.86002,19.428571428571427,28.7,12.1,2.242857142857143,93.85714285714286,4.428571428571429,0.0
RIAV1,2021-10-20,342.4687823872755,320.0,3.749932,290.8857,18.357142857142858,28.7,11.0,2.0,158.28571428571428,4.571428571428571,36.5
RIAV1,2021-10-27,389.0820677951285,120.0,5.2548633,290.12143,15.514285714285714,23.3,9.4,2.3,58.0,4.571428571428571,0.1
RIAV1,2021-11-03,283.8283422836486,80.0,3.9778836,289.99713,16.17142857142857,21.8,8.4,3.3857142857142857,257.7142857142857,5.857142857142857,92.8
RIAV1,2021-11-10,336.0782866416164,20.0,5.2292356,288.96143,12.671428571428573,20.4,5.7,2.257142857142857,57.285714285714285,2.4285714285714284,0.0
RIAV1,2021-11-17,327.07198606614315,20.0,6.144989,288.58,12.671428571428573,19.6,6.3,1.9714285714285715,116.42857142857144,2.571428571428572,0.1
RIAV1,2021-11-24,209.349792137902,20.0,4.319592,288.11713,12.9,20.7,4.9,2.7,67.14285714285714,2.571428571428572,0.0
